Index,Order ID,Cust ID,Gender,Age,Age Group,Date,Month,Status,Channel,SKU,Category,Size,Qty,Currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B
4146,ORD04146,CUST04146,Female,27,26-35,2024-08-27,August,Cancelled,Retail,SKU4146,Electronics,XL,5,INR,2489,Bhopal,Rajasthan,410336,India,Yes
4147,ORD04147,CUST04147,Female,44,36-50,2024-09-20,September,Cancelled,Retail,SKU4147,Beauty,S,1,INR,3725,Jaipur,Delhi,947883,India,Yes
4148,ORD04148,CUST04148,Female,58,50+,2024-01-13,January,Cancelled,App,SKU4148,Electronics,S,5,INR,3084,Bhopal,Delhi,669291,India,Yes
4149,ORD04149,CUST04149,Male,22,18-25,2024-11-23,November,Cancelled,Retail,SKU4149,Clothing,S,2,INR,3204,Delhi,Delhi,958185,India,No
4150,ORD04150,CUST04150,Male,27,26-35,2024-12-08,December,Delivered,App,SKU4150,Beauty,S,3,INR,2137,Jaipur,Maharashtra,321754,India,No
4151,ORD04151,CUST04151,Female,40,36-50,2024-03-22,March,Returned,Retail,SKU4151,Clothing,L,4,INR,841,Jaipur,Delhi,576945,India,No
4152,ORD04152,CUST04152,Female,40,36-50,2024-06-21,June,Delivered,Online,SKU4152,Home,M,5,INR,4623,Indore,Delhi,521283,India,No
4153,ORD04153,CUST04153,Female,36,36-50,2024-08-09,August,Cancelled,Online,SKU4153,Beauty,S,1,INR,4968,Indore,Maharashtra,277575,India,No
4154,ORD04154,CUST04154,Male,35,26-35,2024-11-05,November,Shipped,Retail,SKU4154,Electronics,L,5,INR,4249,Mumbai,Delhi,137038,India,No
4155,ORD04155,CUST04155,Female,43,36-50,2024-03-12,March,Delivered,Online,SKU4155,Beauty,M,5,INR,3276,Jaipur,Madhya Pradesh,533632,India,No
4156,ORD04156,CUST04156,Male,54,50+,2024-12-27,December,Delivered,Online,SKU4156,Home,S,5,INR,3387,Bhopal,Madhya Pradesh,486650,India,Yes
4157,ORD04157,CUST04157,Female,20,18-25,2024-06-11,June,Delivered,App,SKU4157,Clothing,L,2,INR,1624,Jaipur,Madhya Pradesh,319768,India,Yes
4158,ORD04158,CUST04158,Female,51,50+,2024-09-16,September,Returned,Retail,SKU4158,Electronics,L,3,INR,1945,Bhopal,Delhi,313585,India,Yes
4159,ORD04159,CUST04159,Female,35,26-35,2024-02-07,February,Shipped,App,SKU4159,Electronics,S,5,INR,2704,Indore,Rajasthan,849287,India,Yes
4160,ORD04160,CUST04160,Male,38,36-50,2024-08-05,August,Delivered,Retail,SKU4160,Home,S,3,INR,3443,Jaipur,Delhi,592707,India,Yes
4161,ORD04161,CUST04161,Male,46,36-50,2024-11-28,November,Returned,App,SKU4161,Beauty,S,3,INR,3703,Delhi,Maharashtra,910341,India,No
4162,ORD04162,CUST04162,Female,19,18-25,2024-04-26,April,Returned,Online,SKU4162,Electronics,M,1,INR,2743,Jaipur,Maharashtra,289173,India,No
4163,ORD04163,CUST04163,Male,40,36-50,2024-07-06,July,Cancelled,Online,SKU4163,Beauty,L,1,INR,3642,Delhi,Rajasthan,486499,India,Yes
4164,ORD04164,CUST04164,Male,52,50+,2024-09-19,September,Delivered,Online,SKU4164,Clothing,S,4,INR,3968,Mumbai,Maharashtra,897504,India,Yes
4165,ORD04165,CUST04165,Female,24,18-25,2024-01-12,January,Delivered,App,SKU4165,Beauty,M,4,INR,1518,Delhi,Rajasthan,763770,India,Yes
4166,ORD04166,CUST04166,Male,23,18-25,2024-10-30,October,Cancelled,Retail,SKU4166,Beauty,XL,5,INR,1232,Bhopal,Delhi,205028,India,No
4167,ORD04167,CUST04167,Male,29,26-35,2024-07-14,July,Shipped,Retail,SKU4167,Electronics,S,5,INR,492,Delhi,Madhya Pradesh,546723,India,Yes
4168,ORD04168,CUST04168,Male,50,36-50,2024-10-23,October,Delivered,Retail,SKU4168,Beauty,S,3,INR,4279,Jaipur,Delhi,662937,India,No
4169,ORD04169,CUST04169,Male,30,26-35,2024-05-13,May,Delivered,Online,SKU4169,Home,S,1,INR,3917,Indore,Madhya Pradesh,233086,India,Yes
4170,ORD04170,CUST04170,Male,31,26-35,2024-06-07,June,Cancelled,App,SKU4170,Electronics,XL,1,INR,2135,Indore,Delhi,184305,India,No
4171,ORD04171,CUST04171,Male,29,26-35,2024-11-02,November,Shipped,App,SKU4171,Beauty,XL,3,INR,1451,Delhi,Rajasthan,899683,India,Yes
4172,ORD04172,CUST04172,Male,38,36-50,2024-04-17,April,Returned,App,SKU4172,Beauty,S,1,INR,2620,Indore,Rajasthan,140956,India,Yes
4173,ORD04173,CUST04173,Female,50,36-50,2024-02-04,February,Delivered,App,SKU4173,Clothing,XL,4,INR,4810,Bhopal,Rajasthan,347473,India,Yes
4174,ORD04174,CUST04174,Male,22,18-25,2024-05-17,May,Delivered,App,SKU4174,Home,M,1,INR,4726,Jaipur,Maharashtra,967765,India,Yes
4175,ORD04175,CUST04175,Female,36,36-50,2024-07-05,July,Returned,Retail,SKU4175,Electronics,M,3,INR,2144,Jaipur,Delhi,817992,India,Yes
4176,ORD04176,CUST04176,Male,20,18-25,2024-05-29,May,Shipped,Online,SKU4176,Home,M,4,INR,3161,Jaipur,Madhya Pradesh,744955,India,Yes
4177,ORD04177,CUST04177,Male,40,36-50,2024-02-10,February,Cancelled,Online,SKU4177,Clothing,XL,4,INR,3258,Delhi,Rajasthan,950730,India,No
4178,ORD04178,CUST04178,Female,59,50+,2024-01-09,January,Delivered,App,SKU4178,Beauty,XL,4,INR,2597,Delhi,Rajasthan,885635,India,No
4179,ORD04179,CUST04179,Female,33,26-35,2024-12-21,December,Shipped,Online,SKU4179,Home,L,5,INR,4123,Mumbai,Rajasthan,419583,India,Yes
4180,ORD04180,CUST04180,Male,59,50+,2024-01-19,January,Shipped,Online,SKU4180,Home,M,5,INR,2196,Mumbai,Maharashtra,227182,India,Yes
4181,ORD04181,CUST04181,Female,21,18-25,2024-01-26,January,Shipped,Retail,SKU4181,Beauty,S,1,INR,931,Bhopal,Delhi,531725,India,Yes
4182,ORD04182,CUST04182,Female,34,26-35,2024-12-22,December,Delivered,Retail,SKU4182,Home,L,4,INR,419,Bhopal,Delhi,239281,India,No
4183,ORD04183,CUST04183,Male,33,26-35,2024-01-27,January,Delivered,Online,SKU4183,Clothing,S,2,INR,1112,Indore,Madhya Pradesh,645234,India,Yes
4184,ORD04184,CUST04184,Male,23,18-25,2024-10-06,October,Cancelled,Retail,SKU4184,Electronics,L,3,INR,797,Delhi,Delhi,971812,India,Yes
4185,ORD04185,CUST04185,Male,40,36-50,2024-10-13,October,Shipped,App,SKU4185,Home,XL,3,INR,1553,Jaipur,Maharashtra,651537,India,No
4186,ORD04186,CUST04186,Male,58,50+,2024-04-01,April,Cancelled,Online,SKU4186,Clothing,S,4,INR,400,Indore,Delhi,436214,India,No
4187,ORD04187,CUST04187,Male,54,50+,2024-01-24,January,Returned,Retail,SKU4187,Beauty,S,3,INR,3466,Indore,Delhi,396162,India,No
4188,ORD04188,CUST04188,Female,18,18-25,2024-10-12,October,Returned,Retail,SKU4188,Home,M,2,INR,1014,Mumbai,Madhya Pradesh,691911,India,Yes
4189,ORD04189,CUST04189,Female,42,36-50,2024-03-25,March,Delivered,App,SKU4189,Clothing,S,3,INR,460,Delhi,Madhya Pradesh,740062,India,Yes
4190,ORD04190,CUST04190,Male,54,50+,2024-08-26,August,Returned,Online,SKU4190,Electronics,L,5,INR,3074,Jaipur,Delhi,701127,India,No
4191,ORD04191,CUST04191,Female,18,18-25,2024-03-04,March,Shipped,App,SKU4191,Beauty,M,4,INR,2219,Bhopal,Delhi,553819,India,Yes
4192,ORD04192,CUST04192,Male,49,36-50,2024-08-13,August,Shipped,App,SKU4192,Home,L,4,INR,3083,Bhopal,Rajasthan,234501,India,No
4193,ORD04193,CUST04193,Female,44,36-50,2024-01-01,January,Delivered,Retail,SKU4193,Clothing,S,3,INR,4499,Mumbai,Madhya Pradesh,492456,India,Yes
4194,ORD04194,CUST04194,Male,43,36-50,2024-04-12,April,Shipped,Retail,SKU4194,Home,XL,3,INR,1988,Jaipur,Maharashtra,753219,India,No
4195,ORD04195,CUST04195,Female,34,26-35,2024-06-16,June,Cancelled,App,SKU4195,Home,L,4,INR,1537,Delhi,Madhya Pradesh,440752,India,No
4196,ORD04196,CUST04196,Male,25,18-25,2024-03-23,March,Cancelled,App,SKU4196,Home,L,1,INR,832,Delhi,Madhya Pradesh,106349,India,No
4197,ORD04197,CUST04197,Female,42,36-50,2024-03-05,March,Delivered,Retail,SKU4197,Clothing,M,4,INR,939,Bhopal,Delhi,674092,India,No
4198,ORD04198,CUST04198,Female,58,50+,2024-01-26,January,Cancelled,Retail,SKU4198,Beauty,L,4,INR,2511,Bhopal,Madhya Pradesh,941768,India,No
4199,ORD04199,CUST04199,Female,50,36-50,2024-04-09,April,Cancelled,Retail,SKU4199,Electronics,M,4,INR,4885,Bhopal,Delhi,778274,India,Yes
4200,ORD04200,CUST04200,Female,26,26-35,2024-10-27,October,Shipped,Online,SKU4200,Beauty,L,1,INR,1894,Delhi,Delhi,141246,India,No
4201,ORD04201,CUST04201,Male,20,18-25,2024-12-28,December,Cancelled,App,SKU4201,Home,L,2,INR,1479,Jaipur,Rajasthan,856929,India,Yes
4202,ORD04202,CUST04202,Male,43,36-50,2024-03-13,March,Cancelled,App,SKU4202,Beauty,S,2,INR,814,Bhopal,Rajasthan,754523,India,Yes
4203,ORD04203,CUST04203,Male,38,36-50,2024-05-06,May,Shipped,Online,SKU4203,Clothing,S,4,INR,3632,Indore,Madhya Pradesh,615816,India,Yes
4204,ORD04204,CUST04204,Female,55,50+,2024-06-16,June,Cancelled,App,SKU4204,Electronics,M,1,INR,4527,Mumbai,Delhi,557837,India,Yes
4205,ORD04205,CUST04205,Male,24,18-25,2024-09-04,September,Cancelled,App,SKU4205,Beauty,XL,3,INR,829,Indore,Maharashtra,595048,India,No
4206,ORD04206,CUST04206,Male,56,50+,2024-06-08,June,Returned,Online,SKU4206,Home,S,3,INR,4150,Delhi,Maharashtra,502026,India,Yes
4207,ORD04207,CUST04207,Female,47,36-50,2024-06-29,June,Cancelled,Online,SKU4207,Clothing,M,2,INR,110,Indore,Madhya Pradesh,989909,India,Yes
4208,ORD04208,CUST04208,Female,39,36-50,2024-09-20,September,Cancelled,Retail,SKU4208,Beauty,L,4,INR,2326,Jaipur,Delhi,117213,India,Yes
4209,ORD04209,CUST04209,Male,42,36-50,2024-02-14,February,Delivered,Online,SKU4209,Beauty,S,3,INR,3363,Delhi,Rajasthan,998963,India,Yes
4210,ORD04210,CUST04210,Male,41,36-50,2024-04-10,April,Shipped,Retail,SKU4210,Beauty,S,2,INR,1823,Indore,Maharashtra,178345,India,Yes
4211,ORD04211,CUST04211,Male,39,36-50,2024-04-06,April,Returned,Retail,SKU4211,Home,L,3,INR,1920,Jaipur,Delhi,550829,India,Yes
4212,ORD04212,CUST04212,Female,31,26-35,2024-01-24,January,Delivered,Online,SKU4212,Home,M,3,INR,2649,Mumbai,Madhya Pradesh,356731,India,No
4213,ORD04213,CUST04213,Male,20,18-25,2024-08-24,August,Shipped,App,SKU4213,Clothing,XL,3,INR,3726,Mumbai,Delhi,842492,India,Yes
4214,ORD04214,CUST04214,Male,27,26-35,2024-08-24,August,Cancelled,App,SKU4214,Beauty,L,1,INR,2945,Bhopal,Maharashtra,548240,India,Yes
4215,ORD04215,CUST04215,Female,24,18-25,2024-10-05,October,Cancelled,Online,SKU4215,Home,S,4,INR,2119,Jaipur,Delhi,800818,India,Yes
4216,ORD04216,CUST04216,Female,40,36-50,2024-10-03,October,Delivered,Online,SKU4216,Clothing,XL,1,INR,2836,Jaipur,Delhi,525989,India,Yes
4217,ORD04217,CUST04217,Male,49,36-50,2024-04-09,April,Returned,Retail,SKU4217,Electronics,S,4,INR,2810,Jaipur,Delhi,202110,India,Yes
4218,ORD04218,CUST04218,Male,27,26-35,2024-08-23,August,Delivered,Online,SKU4218,Beauty,L,2,INR,4455,Delhi,Madhya Pradesh,584106,India,No
4219,ORD04219,CUST04219,Male,28,26-35,2024-12-20,December,Shipped,App,SKU4219,Beauty,XL,4,INR,3706,Jaipur,Delhi,842151,India,Yes
4220,ORD04220,CUST04220,Female,49,36-50,2024-08-12,August,Shipped,Retail,SKU4220,Clothing,L,5,INR,300,Bhopal,Delhi,488206,India,Yes
4221,ORD04221,CUST04221,Female,60,50+,2024-11-25,November,Delivered,App,SKU4221,Home,XL,2,INR,1230,Mumbai,Maharashtra,760694,India,No
4222,ORD04222,CUST04222,Male,56,50+,2024-02-19,February,Shipped,App,SKU4222,Electronics,L,5,INR,2513,Mumbai,Delhi,841548,India,No
4223,ORD04223,CUST04223,Male,50,36-50,2024-05-24,May,Shipped,App,SKU4223,Home,XL,2,INR,3340,Indore,Maharashtra,768687,India,Yes
4224,ORD04224,CUST04224,Female,18,18-25,2024-09-13,September,Cancelled,Retail,SKU4224,Home,M,1,INR,1471,Jaipur,Madhya Pradesh,419075,India,No
4225,ORD04225,CUST04225,Male,57,50+,2024-01-30,January,Returned,App,SKU4225,Electronics,M,1,INR,108,Bhopal,Delhi,865103,India,No
4226,ORD04226,CUST04226,Female,51,50+,2024-01-10,January,Delivered,Retail,SKU4226,Electronics,S,2,INR,1385,Delhi,Delhi,310177,India,No
4227,ORD04227,CUST04227,Female,34,26-35,2024-04-24,April,Cancelled,App,SKU4227,Home,S,2,INR,1497,Bhopal,Delhi,730739,India,Yes
4228,ORD04228,CUST04228,Female,35,26-35,2024-01-20,January,Cancelled,Online,SKU4228,Beauty,L,3,INR,1006,Jaipur,Maharashtra,537822,India,No
4229,ORD04229,CUST04229,Female,50,36-50,2024-04-13,April,Cancelled,Online,SKU4229,Electronics,XL,5,INR,3644,Jaipur,Maharashtra,536454,India,No
4230,ORD04230,CUST04230,Female,59,50+,2024-04-19,April,Shipped,Retail,SKU4230,Electronics,M,3,INR,2404,Indore,Rajasthan,221184,India,No
4231,ORD04231,CUST04231,Female,35,26-35,2024-12-05,December,Delivered,App,SKU4231,Home,S,2,INR,3096,Bhopal,Rajasthan,364799,India,Yes
4232,ORD04232,CUST04232,Male,39,36-50,2024-12-14,December,Delivered,Retail,SKU4232,Home,S,1,INR,4773,Bhopal,Rajasthan,574767,India,No
4233,ORD04233,CUST04233,Female,29,26-35,2024-01-30,January,Shipped,App,SKU4233,Beauty,L,2,INR,1729,Mumbai,Delhi,315348,India,Yes
4234,ORD04234,CUST04234,Male,42,36-50,2024-08-02,August,Returned,App,SKU4234,Clothing,M,5,INR,4215,Jaipur,Rajasthan,701279,India,No
4235,ORD04235,CUST04235,Male,28,26-35,2024-01-04,January,Returned,Retail,SKU4235,Beauty,L,3,INR,359,Mumbai,Maharashtra,248653,India,Yes
4236,ORD04236,CUST04236,Female,54,50+,2024-04-08,April,Returned,App,SKU4236,Clothing,S,3,INR,1795,Jaipur,Delhi,228825,India,No
4237,ORD04237,CUST04237,Male,60,50+,2024-12-19,December,Cancelled,App,SKU4237,Clothing,L,1,INR,294,Indore,Madhya Pradesh,802930,India,Yes
4238,ORD04238,CUST04238,Female,59,50+,2024-01-18,January,Shipped,Retail,SKU4238,Clothing,XL,3,INR,965,Delhi,Madhya Pradesh,956014,India,No
4239,ORD04239,CUST04239,Male,24,18-25,2024-04-15,April,Returned,Online,SKU4239,Electronics,S,4,INR,2304,Indore,Delhi,762013,India,Yes
4240,ORD04240,CUST04240,Female,55,50+,2024-04-17,April,Returned,Online,SKU4240,Beauty,M,3,INR,2337,Delhi,Maharashtra,134082,India,No
4241,ORD04241,CUST04241,Female,54,50+,2024-02-02,February,Returned,Retail,SKU4241,Electronics,L,2,INR,4231,Jaipur,Madhya Pradesh,703823,India,Yes
4242,ORD04242,CUST04242,Female,56,50+,2024-03-17,March,Cancelled,App,SKU4242,Clothing,L,2,INR,669,Mumbai,Maharashtra,361574,India,No
4243,ORD04243,CUST04243,Male,52,50+,2024-12-26,December,Returned,Online,SKU4243,Clothing,S,5,INR,3236,Delhi,Madhya Pradesh,807557,India,Yes
4244,ORD04244,CUST04244,Male,45,36-50,2024-07-01,July,Delivered,Online,SKU4244,Electronics,M,3,INR,4276,Mumbai,Madhya Pradesh,806003,India,No
4245,ORD04245,CUST04245,Female,20,18-25,2024-06-20,June,Shipped,Online,SKU4245,Beauty,XL,3,INR,3882,Jaipur,Madhya Pradesh,274850,India,Yes
4246,ORD04246,CUST04246,Male,53,50+,2024-11-02,November,Delivered,Retail,SKU4246,Beauty,S,4,INR,441,Mumbai,Delhi,941337,India,Yes
4247,ORD04247,CUST04247,Male,38,36-50,2024-10-31,October,Shipped,App,SKU4247,Electronics,S,3,INR,2140,Bhopal,Rajasthan,111571,India,Yes
4248,ORD04248,CUST04248,Male,22,18-25,2024-07-23,July,Cancelled,Online,SKU4248,Home,S,3,INR,1304,Delhi,Delhi,888128,India,Yes
4249,ORD04249,CUST04249,Male,31,26-35,2024-06-14,June,Shipped,Online,SKU4249,Beauty,S,2,INR,871,Delhi,Madhya Pradesh,800512,India,Yes
4250,ORD04250,CUST04250,Male,30,26-35,2024-09-03,September,Returned,Online,SKU4250,Home,S,4,INR,1195,Jaipur,Madhya Pradesh,776022,India,Yes
4251,ORD04251,CUST04251,Female,26,26-35,2024-01-06,January,Cancelled,Retail,SKU4251,Electronics,M,5,INR,1084,Jaipur,Rajasthan,638835,India,No
4252,ORD04252,CUST04252,Female,40,36-50,2024-12-07,December,Returned,App,SKU4252,Electronics,M,5,INR,155,Jaipur,Maharashtra,641169,India,Yes
4253,ORD04253,CUST04253,Male,27,26-35,2024-12-14,December,Returned,Retail,SKU4253,Beauty,XL,1,INR,4951,Jaipur,Rajasthan,957210,India,No
4254,ORD04254,CUST04254,Male,24,18-25,2024-12-28,December,Returned,Retail,SKU4254,Electronics,XL,2,INR,3290,Bhopal,Rajasthan,439299,India,No
4255,ORD04255,CUST04255,Female,27,26-35,2024-12-06,December,Returned,App,SKU4255,Home,L,4,INR,1155,Jaipur,Rajasthan,524138,India,Yes
4256,ORD04256,CUST04256,Female,29,26-35,2024-08-21,August,Cancelled,Retail,SKU4256,Beauty,M,2,INR,4484,Bhopal,Delhi,874473,India,Yes
4257,ORD04257,CUST04257,Female,45,36-50,2024-08-13,August,Cancelled,Retail,SKU4257,Electronics,S,1,INR,2397,Jaipur,Rajasthan,375498,India,Yes
4258,ORD04258,CUST04258,Female,53,50+,2024-03-13,March,Cancelled,Online,SKU4258,Clothing,S,2,INR,1172,Mumbai,Maharashtra,793079,India,Yes
4259,ORD04259,CUST04259,Female,59,50+,2024-07-17,July,Shipped,Retail,SKU4259,Beauty,XL,3,INR,672,Indore,Maharashtra,228178,India,No
4260,ORD04260,CUST04260,Female,26,26-35,2024-09-29,September,Shipped,Retail,SKU4260,Electronics,M,1,INR,1554,Mumbai,Delhi,577080,India,Yes
4261,ORD04261,CUST04261,Male,32,26-35,2024-10-03,October,Delivered,Online,SKU4261,Clothing,XL,4,INR,3799,Indore,Madhya Pradesh,452150,India,No
4262,ORD04262,CUST04262,Male,51,50+,2024-02-27,February,Cancelled,Online,SKU4262,Clothing,XL,4,INR,4560,Bhopal,Delhi,721915,India,Yes
4263,ORD04263,CUST04263,Female,38,36-50,2024-06-05,June,Shipped,App,SKU4263,Electronics,S,5,INR,3900,Delhi,Madhya Pradesh,442494,India,No
4264,ORD04264,CUST04264,Female,27,26-35,2024-07-29,July,Cancelled,Online,SKU4264,Clothing,XL,4,INR,3852,Bhopal,Delhi,713753,India,Yes
4265,ORD04265,CUST04265,Male,25,18-25,2024-09-04,September,Delivered,Online,SKU4265,Home,S,1,INR,1229,Bhopal,Delhi,947807,India,Yes
4266,ORD04266,CUST04266,Male,37,36-50,2024-06-07,June,Shipped,Retail,SKU4266,Beauty,M,5,INR,925,Jaipur,Madhya Pradesh,108537,India,Yes
4267,ORD04267,CUST04267,Male,31,26-35,2024-01-31,January,Shipped,Online,SKU4267,Home,M,4,INR,3772,Mumbai,Delhi,868316,India,Yes
4268,ORD04268,CUST04268,Female,60,50+,2024-01-14,January,Cancelled,Online,SKU4268,Beauty,L,5,INR,3439,Jaipur,Maharashtra,772952,India,No
4269,ORD04269,CUST04269,Male,57,50+,2024-06-03,June,Delivered,Online,SKU4269,Electronics,S,4,INR,3583,Bhopal,Delhi,737190,India,Yes
4270,ORD04270,CUST04270,Female,25,18-25,2024-07-14,July,Cancelled,Retail,SKU4270,Beauty,L,1,INR,3173,Mumbai,Maharashtra,601873,India,No
4271,ORD04271,CUST04271,Female,49,36-50,2024-01-14,January,Delivered,Retail,SKU4271,Electronics,M,3,INR,4885,Bhopal,Maharashtra,768956,India,Yes
4272,ORD04272,CUST04272,Male,51,50+,2024-01-27,January,Returned,App,SKU4272,Home,L,1,INR,4581,Delhi,Madhya Pradesh,770501,India,Yes
4273,ORD04273,CUST04273,Male,36,36-50,2024-04-04,April,Delivered,App,SKU4273,Clothing,M,4,INR,3365,Delhi,Rajasthan,406388,India,Yes
4274,ORD04274,CUST04274,Male,22,18-25,2024-08-02,August,Cancelled,App,SKU4274,Electronics,L,5,INR,426,Delhi,Delhi,846099,India,No
4275,ORD04275,CUST04275,Female,25,18-25,2024-10-11,October,Returned,Online,SKU4275,Home,L,1,INR,4857,Mumbai,Delhi,953672,India,Yes
4276,ORD04276,CUST04276,Female,57,50+,2024-01-04,January,Returned,Retail,SKU4276,Beauty,L,5,INR,4266,Indore,Rajasthan,119113,India,Yes
4277,ORD04277,CUST04277,Male,29,26-35,2024-11-14,November,Returned,App,SKU4277,Beauty,S,2,INR,2761,Mumbai,Maharashtra,895152,India,Yes
4278,ORD04278,CUST04278,Male,50,36-50,2024-03-16,March,Returned,Retail,SKU4278,Beauty,L,5,INR,4187,Mumbai,Delhi,754264,India,Yes
4279,ORD04279,CUST04279,Male,29,26-35,2024-08-24,August,Cancelled,App,SKU4279,Electronics,XL,2,INR,3153,Mumbai,Madhya Pradesh,229382,India,No
4280,ORD04280,CUST04280,Female,60,50+,2024-03-08,March,Delivered,Online,SKU4280,Beauty,S,2,INR,1471,Indore,Rajasthan,912290,India,Yes
4281,ORD04281,CUST04281,Male,28,26-35,2024-01-22,January,Cancelled,App,SKU4281,Beauty,L,2,INR,1028,Indore,Maharashtra,447569,India,No
4282,ORD04282,CUST04282,Male,40,36-50,2024-11-13,November,Returned,App,SKU4282,Electronics,S,3,INR,2461,Delhi,Delhi,799543,India,Yes
4283,ORD04283,CUST04283,Female,52,50+,2024-12-25,December,Shipped,Online,SKU4283,Clothing,S,3,INR,1745,Delhi,Delhi,998048,India,No
4284,ORD04284,CUST04284,Female,49,36-50,2024-04-19,April,Shipped,App,SKU4284,Clothing,L,4,INR,2770,Mumbai,Rajasthan,258869,India,Yes
4285,ORD04285,CUST04285,Female,25,18-25,2024-09-08,September,Shipped,Retail,SKU4285,Beauty,XL,3,INR,676,Delhi,Rajasthan,941663,India,No
4286,ORD04286,CUST04286,Female,44,36-50,2024-04-27,April,Shipped,Retail,SKU4286,Home,S,3,INR,1515,Indore,Rajasthan,750841,India,No
4287,ORD04287,CUST04287,Male,41,36-50,2024-07-10,July,Cancelled,Online,SKU4287,Beauty,XL,4,INR,2590,Indore,Delhi,794225,India,No
4288,ORD04288,CUST04288,Female,34,26-35,2024-06-17,June,Shipped,App,SKU4288,Clothing,M,3,INR,4055,Delhi,Maharashtra,454832,India,No
4289,ORD04289,CUST04289,Female,48,36-50,2024-06-10,June,Returned,Online,SKU4289,Clothing,M,5,INR,1415,Indore,Rajasthan,368862,India,No
4290,ORD04290,CUST04290,Female,25,18-25,2024-06-22,June,Shipped,App,SKU4290,Beauty,M,5,INR,929,Mumbai,Maharashtra,758348,India,Yes
4291,ORD04291,CUST04291,Male,43,36-50,2024-06-06,June,Cancelled,Retail,SKU4291,Beauty,M,4,INR,3174,Bhopal,Delhi,239118,India,Yes
4292,ORD04292,CUST04292,Male,58,50+,2024-09-19,September,Shipped,App,SKU4292,Beauty,L,5,INR,4288,Indore,Delhi,420896,India,Yes
4293,ORD04293,CUST04293,Female,21,18-25,2024-03-15,March,Shipped,Online,SKU4293,Clothing,L,2,INR,4657,Bhopal,Rajasthan,328512,India,No
4294,ORD04294,CUST04294,Female,22,18-25,2024-06-26,June,Delivered,Retail,SKU4294,Clothing,L,1,INR,4891,Jaipur,Rajasthan,311911,India,No
4295,ORD04295,CUST04295,Female,53,50+,2024-08-11,August,Shipped,Retail,SKU4295,Home,XL,3,INR,312,Bhopal,Rajasthan,940545,India,No
4296,ORD04296,CUST04296,Male,21,18-25,2024-08-15,August,Delivered,Retail,SKU4296,Clothing,L,2,INR,362,Mumbai,Delhi,248821,India,Yes
4297,ORD04297,CUST04297,Male,31,26-35,2024-09-23,September,Shipped,Retail,SKU4297,Electronics,L,5,INR,4397,Delhi,Maharashtra,800551,India,No
4298,ORD04298,CUST04298,Male,46,36-50,2024-12-23,December,Shipped,App,SKU4298,Beauty,S,1,INR,4883,Jaipur,Delhi,731788,India,Yes
4299,ORD04299,CUST04299,Female,25,18-25,2024-03-06,March,Returned,Retail,SKU4299,Clothing,XL,1,INR,3670,Mumbai,Madhya Pradesh,267387,India,No
4300,ORD04300,CUST04300,Male,46,36-50,2024-06-29,June,Returned,Online,SKU4300,Home,M,2,INR,1097,Jaipur,Madhya Pradesh,730641,India,Yes
4301,ORD04301,CUST04301,Female,21,18-25,2024-05-30,May,Shipped,App,SKU4301,Clothing,M,5,INR,2128,Indore,Maharashtra,568235,India,Yes
4302,ORD04302,CUST04302,Female,46,36-50,2024-05-20,May,Delivered,Retail,SKU4302,Beauty,XL,1,INR,3833,Indore,Delhi,963371,India,No
4303,ORD04303,CUST04303,Male,39,36-50,2024-07-09,July,Returned,Online,SKU4303,Beauty,M,2,INR,1684,Indore,Madhya Pradesh,507618,India,No
4304,ORD04304,CUST04304,Female,48,36-50,2024-05-24,May,Delivered,Online,SKU4304,Home,L,5,INR,3297,Jaipur,Maharashtra,183301,India,Yes
4305,ORD04305,CUST04305,Male,60,50+,2024-04-05,April,Delivered,App,SKU4305,Clothing,XL,4,INR,1884,Delhi,Madhya Pradesh,189846,India,No
4306,ORD04306,CUST04306,Female,20,18-25,2024-09-15,September,Cancelled,Retail,SKU4306,Electronics,L,4,INR,4393,Jaipur,Rajasthan,402713,India,Yes
4307,ORD04307,CUST04307,Male,41,36-50,2024-05-04,May,Returned,App,SKU4307,Electronics,L,4,INR,2801,Indore,Rajasthan,151358,India,No
4308,ORD04308,CUST04308,Male,20,18-25,2024-09-29,September,Delivered,App,SKU4308,Clothing,L,1,INR,810,Bhopal,Delhi,787099,India,Yes
4309,ORD04309,CUST04309,Female,50,36-50,2024-09-08,September,Returned,Retail,SKU4309,Clothing,L,4,INR,253,Bhopal,Madhya Pradesh,781055,India,Yes
4310,ORD04310,CUST04310,Male,28,26-35,2024-05-29,May,Delivered,Retail,SKU4310,Electronics,M,5,INR,2285,Jaipur,Rajasthan,885172,India,No
4311,ORD04311,CUST04311,Female,19,18-25,2024-05-19,May,Returned,Online,SKU4311,Home,S,4,INR,3126,Jaipur,Delhi,829952,India,No
4312,ORD04312,CUST04312,Male,28,26-35,2024-05-06,May,Returned,Online,SKU4312,Electronics,S,4,INR,1038,Indore,Rajasthan,718157,India,Yes
4313,ORD04313,CUST04313,Female,35,26-35,2024-07-11,July,Cancelled,App,SKU4313,Home,S,5,INR,3873,Indore,Delhi,932891,India,Yes
4314,ORD04314,CUST04314,Male,19,18-25,2024-12-16,December,Shipped,App,SKU4314,Beauty,M,4,INR,878,Mumbai,Maharashtra,182190,India,Yes
4315,ORD04315,CUST04315,Female,57,50+,2024-06-21,June,Shipped,App,SKU4315,Home,S,4,INR,4560,Indore,Rajasthan,842751,India,No
